pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.24715160474841824,UCD-0159262,Healthy,Others
0.3473426046382897,UCD-0159262,Healthy,Others
0.34639763160802256,UCD-0159262,Healthy,Others
0.36412310746689636,UCD-0159262,Healthy,Others
0.3367363023426326,UCD-0159262,Healthy,Others
0.47049200645456507,UCD-0159262,Healthy,Others
0.43178723364342586,UCD-0159262,Healthy,Others
0.45561657710017406,UCD-0159262,Healthy,Others
0.41510877572682886,UCD-0159262,Healthy,Others
0.4684242944800162,UCD-0159262,Healthy,Others
0.41423440244745896,UCD-0159262,Healthy,Others
0.43592749019935223,UCD-0159262,Healthy,Others
0.41701827242804124,UCD-0159262,Healthy,Others
0.5500314004375839,UCD-0159262,Healthy,Others
0.5838439969792827,UCD-0159262,Healthy,Others
0.517709112036759,UCD-0159262,Healthy,Others
0.5329420097447958,UCD-0159262,Healthy,Others
0.24975629080824527,UCD-0159262,Healthy,Others
0.17719730568669714,UCD-0159262,Healthy,Others
0.23609264522657272,UCD-0159262,Healthy,Others
0.22606736955147178,UCD-0159262,Healthy,Others
0.1707170512409632,UCD-0159262,Healthy,Others
0.1202610042954603,UCD-0159262,Healthy,Others
0.1783387900841465,UCD-0159262,Healthy,Others
0.1347613226538688,UCD-0159262,Healthy,Others
0.3037582456701782,UCD-0159262,Healthy,Others
0.2929949902540834,UCD-0159262,Healthy,Others
0.31509553058128853,UCD-0159262,Healthy,Others
0.3192325156607432,UCD-0159262,Healthy,Others
0.3249962826966036,UCD-0159262,Healthy,Others
0.30308688629550323,UCD-0159262,Healthy,Others
0.32018869711321485,UCD-0159262,Healthy,Others
0.3481953333677868,UCD-0159262,Healthy,Others
0.26321341944616355,UCD-0159262,Healthy,Others
0.23643182177017494,UCD-0159262,Healthy,Others
0.27914265222632534,UCD-0159262,Healthy,Others
0.2598195725599505,UCD-0159262,Healthy,Others
0.38366326014135704,UCD-0159262,Healthy,Others
0.3474993352245747,UCD-0159262,Healthy,Others
0.3968475016975923,UCD-0159262,Healthy,Others
0.37400094382558463,UCD-0159262,Healthy,Others
0.36344734882684865,UCD-0159262,Healthy,Others
0.33094384318464715,UCD-0159262,Healthy,Others
0.3545201348714694,UCD-0159262,Healthy,Others
0.3378166090026694,UCD-0159262,Healthy,Others
0.34660111909983,UCD-0159262,Healthy,Others
0.34424889046530416,UCD-0159262,Healthy,Others
0.338223060466884,UCD-0159262,Healthy,Others
0.3048945925164047,UCD-0159262,Healthy,Others
0.2722474948426384,UCD-0159263,Healthy,Others
0.25416345331253176,UCD-0159263,Healthy,Others
0.2493536894406851,UCD-0159263,Healthy,Others
0.18403546937379314,UCD-0159263,Healthy,Others
0.28869120972020795,UCD-0159263,Healthy,Others
0.18658762754827882,UCD-0159263,Healthy,Others
0.28646130251262436,UCD-0159263,Healthy,Others
0.1594569672932817,UCD-0159263,Healthy,Others
0.35519899931830823,UCD-0159263,Healthy,Others
0.2646898414262291,UCD-0159263,Healthy,Others
0.3470270349359071,UCD-0159263,Healthy,Others
0.22117232582155275,UCD-0159263,Healthy,Others
0.4379014052231444,UCD-0159263,Healthy,Others
0.34673830059937544,UCD-0159263,Healthy,Others
0.31174935482290267,UCD-0159263,Healthy,Others
0.265804341321519,UCD-0159263,Healthy,Others
0.23536667836569872,UCD-0159263,Healthy,Others
0.16967461647179405,UCD-0159263,Healthy,Others
0.15434660717418378,UCD-0159263,Healthy,Others
0.11068697067075067,UCD-0159263,Healthy,Others
0.20916613624056066,UCD-0159263,Healthy,Others
0.18670953521602457,UCD-0159263,Healthy,Others
0.20384207052343964,UCD-0159263,Healthy,Others
0.09763197118849007,UCD-0159263,Healthy,Others
0.3070111004834422,UCD-0159263,Healthy,Others
0.3126248887892957,UCD-0159263,Healthy,Others
0.25882974561196576,UCD-0159263,Healthy,Others
0.16594796860029426,UCD-0159263,Healthy,Others
0.1929688290451343,UCD-0159263,Healthy,Others
0.16706176826055108,UCD-0159263,Healthy,Others
0.10321662834514364,UCD-0159263,Healthy,Others
0.08162811712238592,UCD-0159263,Healthy,Others
0.3848529387878635,UCD-0159263,Healthy,Others
0.3510503719928394,UCD-0159263,Healthy,Others
0.2627640898548581,UCD-0159263,Healthy,Others
0.2817217719266756,UCD-0159263,Healthy,Others
0.452409900834932,UCD-0159263,Healthy,Others
0.4006569611447088,UCD-0159263,Healthy,Others
0.31352017120591663,UCD-0159263,Healthy,Others
0.44060473273074413,UCD-0159263,Healthy,Others
0.5142155631273132,UCD-0159263,Healthy,Others
0.3805976410045124,UCD-0159263,Healthy,Others
0.43303846583337413,UCD-0159263,Healthy,Others
0.3842212737749368,UCD-0159263,Healthy,Others
0.3268832574781704,UCD-0159263,Healthy,Others
0.20718077492544038,UCD-0159263,Healthy,Others
0.21615644846169552,UCD-0159263,Healthy,Others
0.2736569445448315,UCD-0159263,Healthy,Others
0.35013605814256765,UCD-0159263,Healthy,Others
0.2715638619857058,UCD-0159263,Healthy,Others
0.3101974049570791,UCD-0159263,Healthy,Others
0.2696628423369644,UCD-0159263,Healthy,Others
0.3024643264721064,UCD-0159263,Healthy,Others
0.2634708358519269,UCD-0159263,Healthy,Others
0.24000613116615369,UCD-0159263,Healthy,Others
0.21505785602174582,UCD-0159263,Healthy,Others
0.35549158815785725,UCD-0159263,Healthy,Others
0.32509014085129745,UCD-0159263,Healthy,Others
0.40406277341485,UCD-0159263,Healthy,Others
0.31405939442196856,UCD-0159263,Healthy,Others
0.33797243976511243,UCD-0159263,Healthy,Others
0.27664705139190926,UCD-0159263,Healthy,Others
0.4004696176962283,UCD-0159263,Healthy,Others
0.18471974131898863,UCD-0159263,Healthy,Others
0.0005543220233409676,UCD-0159264,Healthy,Neuronal Signaling
-0.14434646524915656,UCD-0159264,Healthy,Neuronal Signaling
0.02527916040502245,UCD-0159264,Healthy,Neuronal Signaling
-0.11983029564883638,UCD-0159264,Healthy,Neuronal Signaling
0.10718075568320352,UCD-0159264,Healthy,Neuronal Signaling
-0.1972181722861721,UCD-0159264,Healthy,Neuronal Signaling
0.07906572045818444,UCD-0159264,Healthy,Neuronal Signaling
-0.31239681046250417,UCD-0159264,Healthy,Neuronal Signaling
0.04038774649806306,UCD-0159264,Healthy,Neuronal Signaling
-0.21291863912664677,UCD-0159264,Healthy,Neuronal Signaling
0.08465358906441366,UCD-0159264,Healthy,Neuronal Signaling
-0.23149303486381523,UCD-0159264,Healthy,Neuronal Signaling
0.12231193102863336,UCD-0159264,Healthy,Neuronal Signaling
-0.2548592594628961,UCD-0159264,Healthy,Neuronal Signaling
0.3151080514321116,UCD-0159264,Healthy,Neuronal Signaling
-0.27727875078535325,UCD-0159264,Healthy,Neuronal Signaling
-0.045904269425142585,UCD-0159264,Healthy,Neuronal Signaling
-0.2971001471841134,UCD-0159264,Healthy,Neuronal Signaling
0.0068393789979994445,UCD-0159264,Healthy,Neuronal Signaling
-0.1818455482151977,UCD-0159264,Healthy,Neuronal Signaling
0.1402413918078762,UCD-0159264,Healthy,Neuronal Signaling
-0.2642124179619376,UCD-0159264,Healthy,Neuronal Signaling
0.2725762718245315,UCD-0159264,Healthy,Neuronal Signaling
-0.2710672125990667,UCD-0159264,Healthy,Neuronal Signaling
-0.03282568451716409,UCD-0159264,Healthy,Neuronal Signaling
-0.1379400066576879,UCD-0159264,Healthy,Neuronal Signaling
0.057711858414326224,UCD-0159264,Healthy,Neuronal Signaling
-0.18314593826890166,UCD-0159264,Healthy,Neuronal Signaling
0.08112061347993849,UCD-0159264,Healthy,Neuronal Signaling
-0.1279624621491215,UCD-0159264,Healthy,Neuronal Signaling
0.048334957454522036,UCD-0159264,Healthy,Neuronal Signaling
-0.09929121342639083,UCD-0159264,Healthy,Neuronal Signaling
-0.16038894884535543,UCD-0159265,Healthy,Neuronal Signaling
-0.08851826271118324,UCD-0159265,Healthy,Neuronal Signaling
-0.0916433619212026,UCD-0159265,Healthy,Neuronal Signaling
-0.045776621421391994,UCD-0159265,Healthy,Neuronal Signaling
-0.10995866152480682,UCD-0159265,Healthy,Neuronal Signaling
-0.03261921907725121,UCD-0159265,Healthy,Neuronal Signaling
-0.059838722935806214,UCD-0159265,Healthy,Neuronal Signaling
-0.02833148846502642,UCD-0159265,Healthy,Neuronal Signaling
-0.07260934882696769,UCD-0159265,Healthy,Neuronal Signaling
-0.02416759362581525,UCD-0159265,Healthy,Neuronal Signaling
-0.028812927257967247,UCD-0159265,Healthy,Neuronal Signaling
0.01346914282723309,UCD-0159265,Healthy,Neuronal Signaling
-0.022497883643656184,UCD-0159265,Healthy,Neuronal Signaling
0.1026565790768597,UCD-0159265,Healthy,Neuronal Signaling
0.08994804001131973,UCD-0159265,Healthy,Neuronal Signaling
0.13855592634431932,UCD-0159265,Healthy,Neuronal Signaling
-0.29714958633285393,UCD-0159265,Healthy,Neuronal Signaling
-0.09689257720625076,UCD-0159265,Healthy,Neuronal Signaling
-0.09623961847596463,UCD-0159265,Healthy,Neuronal Signaling
-0.10880792376582578,UCD-0159265,Healthy,Neuronal Signaling
-0.17048987054858947,UCD-0159265,Healthy,Neuronal Signaling
-0.07419783928067392,UCD-0159265,Healthy,Neuronal Signaling
-0.059450065694058564,UCD-0159265,Healthy,Neuronal Signaling
-0.06327857386185763,UCD-0159265,Healthy,Neuronal Signaling
-0.032996848595753796,UCD-0159265,Healthy,Neuronal Signaling
-0.0307970464243286,UCD-0159265,Healthy,Neuronal Signaling
-0.132150211968697,UCD-0159265,Healthy,Neuronal Signaling
0.0786225148026241,UCD-0159265,Healthy,Neuronal Signaling
-0.12302394958757733,UCD-0159265,Healthy,Neuronal Signaling
-0.11405301339679329,UCD-0159265,Healthy,Neuronal Signaling
-0.11135183198185367,UCD-0159265,Healthy,Neuronal Signaling
-0.021540762022508896,UCD-0159265,Healthy,Neuronal Signaling
0.08090498471662766,UCD-0159265,Healthy,Neuronal Signaling
0.07097241010123605,UCD-0159265,Healthy,Neuronal Signaling
-0.1385896606013119,UCD-0159265,Healthy,Neuronal Signaling
0.18289128170040483,UCD-0159265,Healthy,Neuronal Signaling
0.07674900799459732,UCD-0159265,Healthy,Neuronal Signaling
0.06524068777233213,UCD-0159265,Healthy,Neuronal Signaling
-0.06752584997331115,UCD-0159265,Healthy,Neuronal Signaling
0.13103652811354827,UCD-0159265,Healthy,Neuronal Signaling
0.1499229136710205,UCD-0159265,Healthy,Neuronal Signaling
0.15105318943214804,UCD-0159265,Healthy,Neuronal Signaling
0.007195565683693001,UCD-0159265,Healthy,Neuronal Signaling
0.18734214265527258,UCD-0159265,Healthy,Neuronal Signaling
0.3142774655481273,UCD-0159265,Healthy,Neuronal Signaling
0.22700425568362126,UCD-0159265,Healthy,Neuronal Signaling
0.025530309401921258,UCD-0159265,Healthy,Neuronal Signaling
0.2848249281380606,UCD-0159265,Healthy,Neuronal Signaling
-0.11262794707215558,UCD-0159265,Healthy,Neuronal Signaling
-0.034820845613257025,UCD-0159265,Healthy,Neuronal Signaling
-0.04131621376589334,UCD-0159265,Healthy,Neuronal Signaling
-0.0004718352282792737,UCD-0159265,Healthy,Neuronal Signaling
-0.13250679014787575,UCD-0159265,Healthy,Neuronal Signaling
-0.1354971501582162,UCD-0159265,Healthy,Neuronal Signaling
-0.166965325321348,UCD-0159265,Healthy,Neuronal Signaling
-0.025356691624860934,UCD-0159265,Healthy,Neuronal Signaling
-0.016938039933299166,UCD-0159265,Healthy,Neuronal Signaling
-0.08414076815429576,UCD-0159265,Healthy,Neuronal Signaling
-0.034311391499295976,UCD-0159265,Healthy,Neuronal Signaling
0.014795842953755176,UCD-0159265,Healthy,Neuronal Signaling
-0.18426082410684963,UCD-0159265,Healthy,Neuronal Signaling
-0.0034655768466325624,UCD-0159265,Healthy,Neuronal Signaling
0.18551598493204557,UCD-0159265,Healthy,Neuronal Signaling
-0.05558204749177944,UCD-0159265,Healthy,Neuronal Signaling
0.155212996712912,UCD-0159269,Healthy,Others
0.32051389954906134,UCD-0159269,Healthy,Others
0.1520726622308376,UCD-0159269,Healthy,Others
0.15621767907477888,UCD-0159269,Healthy,Others
